uuid,observed_on_string,updated_at,quality_grade,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,place_guess,private_place_guess,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_order_name,filepath
7ee84fb2-05a4-4e15-afaf-a85d2d3a5f87,2025/03/14 6:42 PM,2025-04-24 11:07:33 UTC,needs_id,https://www.inaturalist.org/observations/265908641,https://static.inaturalist.org/photos/477709869/medium.jpg,,,-On incubated wood from a freshwater stream,1.0,0.0,"Québec, CA",,Sordariomycetes,Sordariomycetes,,Fungi,53539.0,,inat_images/265908641_Fungi_Sordariomycetes.jpg
a88204bf-3e87-44e4-bf0f-0558b3a387b3,2023/12/05 3:56 PM,2025-12-07 20:03:57 UTC,needs_id,https://www.inaturalist.org/observations/265910380,https://inaturalist-open-data.s3.amazonaws.com/photos/477713259/medium.jpeg,,,,1.0,0.0,"Coimbra, Portugal",,Cogumelos Lamelados,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/265910380_Fungi_Agaricales.jpg
2e649dc1-12bc-4ac8-9691-9ddc91c1207d,2025-03-19 14:25:15+11:00,2025-05-07 12:40:06 UTC,needs_id,https://www.inaturalist.org/observations/265933832,https://inaturalist-open-data.s3.amazonaws.com/photos/477759652/medium.jpg,,,,1.0,0.0,"Tarago River Forest Reserve, Gentle Annie, VIC, AU",,"mushrooms, bracket fungi, puffballs, and allies",Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/265933832_Fungi_Agaricomycetes.jpg
8577080f-a1e5-45c0-82ce-36c76308d88e,2006/09/02 18:40,2025-05-06 11:28:26 UTC,needs_id,https://www.inaturalist.org/observations/266258093,https://static.inaturalist.org/photos/478372032/medium.jpg,,,,2.0,1.0,"96-325 Adamów-Wieś, Polska",,Hypocreales,Hypocreales,,Fungi,48248.0,Hypocreales,inat_images/266258093_Fungi_Hypocreales.jpg
a63a191e-f227-4eee-a545-5205694a0bbf,2025-03-21 13:55:20-04:00,2025-03-23 23:53:02 UTC,needs_id,https://www.inaturalist.org/observations/266275304,https://static.inaturalist.org/photos/478405434/medium.jpg,,,,2.0,0.0,"Puerto Rico, San Juan, PR, US",,Mucorales,Mucorales,Pin Molds,Fungi,123763.0,Mucorales,inat_images/266275304_Fungi_Mucorales.jpg
8287efd7-0eee-4d96-befd-7b50c765761f,2025-03-21 16:53:30-07:00,2025-06-20 06:04:21 UTC,needs_id,https://www.inaturalist.org/observations/266302489,https://inaturalist-open-data.s3.amazonaws.com/photos/478458246/medium.jpg,,,,2.0,1.0,"Mystic Vale, Oak Bay, BC, CA",,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170.0,,inat_images/266302489_Fungi_Fungi.jpg
1b82a711-48a6-43b8-9f8c-4929ba0544f2,2025-03-16 09:11:26-03:00,2026-03-20 09:53:26 UTC,needs_id,https://www.inaturalist.org/observations/266311683,https://static.inaturalist.org/photos/478476558/medium.jpg,,,,4.0,0.0,"Parauapebas, PA, BR",,Cogumelos Lamelados,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/266311683_Fungi_Agaricales.jpg
0e52d8d2-a180-42de-83f2-a9496a056db5,2024-07-25 17:33:11-05:00,2026-04-07 06:18:23 UTC,needs_id,https://www.inaturalist.org/observations/266435103,https://inaturalist-open-data.s3.amazonaws.com/photos/634621048/medium.jpg,,,,1.0,0.0,"Terrace Ave, Baton Rouge, LA, US",,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/266435103_Fungi_Agaricomycetes.jpg
ded5dfcf-41ca-40b4-8963-78b4e67bb350,2025-03-23 11:27:51+13:00,2025-03-22 23:50:24 UTC,needs_id,https://www.inaturalist.org/observations/266462098,https://inaturalist-open-data.s3.amazonaws.com/photos/478762143/medium.jpg,,,,1.0,0.0,"Arthur's Pass National Park, Arthur's Pass, Canterbury, NZ",,Higher Basidiomycetes,Agaricomycotina,Higher Basidiomycetes,Fungi,492000.0,,inat_images/266462098_Fungi_Agaricomycotina.jpg
09603604-573f-4ed3-951a-e96d253bc76a,2021/09/11 13:12,2025-07-13 13:25:53 UTC,needs_id,https://www.inaturalist.org/observations/266544739,https://inaturalist-open-data.s3.amazonaws.com/photos/478926088/medium.jpg,,,,2.0,1.0,"Горенский Лесопарк, Россия",,Агариковые,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/266544739_Fungi_Agaricales.jpg
a9d79539-16eb-40b3-8360-6a6a8fbf4ffe,2025-02-22 10:46:09,2025-07-05 19:29:05 UTC,needs_id,https://www.inaturalist.org/observations/266623275,https://static.inaturalist.org/photos/479060643/medium.jpeg,,,,2.0,1.0,"Uitenhage Farms, Gqeberha, South Africa",,Gomphales,Gomphales,,Fungi,55154.0,Gomphales,inat_images/266623275_Fungi_Gomphales.jpg
459aef93-d62a-4c98-8dd5-bd9a6d5c6737,2025/03/21 5:24 PM,2025-12-24 07:39:51 UTC,needs_id,https://www.inaturalist.org/observations/266626484,https://inaturalist-open-data.s3.amazonaws.com/photos/479066601/medium.jpg,,,"Small, thin, 3cm patch on decaying leaf that peeled easily off old half-buried wood fence post. Mostly white at first but slowing turning deep blue over 3 days. Spores 4-5 microns in diameter. Note clamp connections (?) in pics 6 and 7.",1.0,0.0,"Santa Cruz County, CA, USA",,Basidiomycete Fungi,Basidiomycota,Basidiomycete Fungi,Fungi,47169.0,,inat_images/266626484_Fungi_Basidiomycota.jpg
cd98a4dc-d527-4491-a7ae-4831b9ed3b6e,2025/03/22 5:40 PM,2026-04-07 16:18:23 UTC,needs_id,https://www.inaturalist.org/observations/266678093,https://inaturalist-open-data.s3.amazonaws.com/photos/479147634/medium.jpeg,,"Van Duzer Corridor rest area eastbound, Hwy 18",On bark from Picea sitchensis.  ,1.0,0.0,"Lincoln County, OR, USA",,"wart lichens, water lichens, and allies",Pertusariales,"wart lichens, water lichens, and allies",Fungi,117423.0,Pertusariales,inat_images/266678093_Fungi_Pertusariales.jpg
29ea2dc0-8b68-4342-b485-1cad02432427,2025-03-03 19:10:42,2025-07-24 02:09:48 UTC,needs_id,https://www.inaturalist.org/observations/266783113,https://inaturalist-open-data.s3.amazonaws.com/photos/479351057/medium.jpeg,,,En un palo de alambrado,2.0,1.0,"Intiyako, Calamuchita, Córdoba, Argentina",,Líquenes,Lecanoromycetes,Common Lichens,Fungi,54743.0,,inat_images/266783113_Fungi_Lecanoromycetes.jpg
5a8249c1-4471-4dc8-946b-b943461f4790,2025-03-25 07:40:30+10:00,2026-03-28 07:00:59 UTC,needs_id,https://www.inaturalist.org/observations/266835932,https://inaturalist-open-data.s3.amazonaws.com/photos/479454256/medium.jpg,,,,2.0,1.0,"Marina Rd, Rocky Point, QLD, AU",,Higher Basidiomycetes,Agaricomycotina,Higher Basidiomycetes,Fungi,492000.0,,inat_images/266835932_Fungi_Agaricomycotina.jpg
66da2e29-fa85-49aa-b382-076d9eaafc28,2025-03-25 08:03:04,2025-07-21 10:07:26 UTC,needs_id,https://www.inaturalist.org/observations/266894012,https://static.inaturalist.org/photos/479567585/medium.jpeg,,,,2.0,0.0,"El Santuario, Antioquia, Colombia",,Hongos,Fungi,Fungi Including Lichens,Fungi,47170.0,,inat_images/266894012_Fungi_Fungi.jpg
690726bf-c3da-46f7-8f37-76f8480b5441,2022/07/07 4:10 PM,2025-04-23 04:39:50 UTC,needs_id,https://www.inaturalist.org/observations/267007228,https://inaturalist-open-data.s3.amazonaws.com/photos/479779231/medium.jpg,,,,2.0,1.0,"Redmond, WA, USA",,"mushrooms, bracket fungi, puffballs, and allies",Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/267007228_Fungi_Agaricomycetes.jpg
9928c43a-590d-4e36-a7c0-af8847659d4b,2025-03-27 15:36:17,2025-05-24 16:01:51 UTC,needs_id,https://www.inaturalist.org/observations/267199879,https://inaturalist-open-data.s3.amazonaws.com/photos/480155409/medium.jpeg,,,Trovato in cattività. Fungo,2.0,0.0,"56035 Perignano PI, Italia",,Funghi e Licheni,Fungi,Fungi Including Lichens,Fungi,47170.0,,inat_images/267199879_Fungi_Fungi.jpg
63b8e0f1-1710-4f97-bd20-e2d882c08f02,2024/05/05 3:02 PM,2025-03-27 19:27:10 UTC,needs_id,https://www.inaturalist.org/observations/267203965,https://inaturalist-open-data.s3.amazonaws.com/photos/480162977/medium.jpeg,,,,2.0,0.0,"Governor Dodge State Park, 4175 WI-23, Dodgeville, WI 53533, USA",,Pezizales,Pezizales,,Fungi,48717.0,Pezizales,inat_images/267203965_Fungi_Pezizales.jpg
a36dd3bc-2ad9-4f0b-b4a5-69c96c26aede,2024/09/06 5:39 PM,2026-03-18 20:18:49 UTC,needs_id,https://www.inaturalist.org/observations/267278050,https://inaturalist-open-data.s3.amazonaws.com/photos/480302561/medium.jpeg,,,,3.0,0.0,"Resort Ln, Lakewood, WI 54138, USA",,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170.0,,inat_images/267278050_Fungi_Fungi.jpg
a4a35d52-0736-45ca-a960-051f86b5a29d,2025-03-26 16:46:20-04:00,2025-03-29 19:48:08 UTC,needs_id,https://www.inaturalist.org/observations/267294824,https://static.inaturalist.org/photos/480338082/medium.jpg,,,,2.0,0.0,"Clay Pit Ponds State Park Preserve, New York, NY, US",,Common Gilled Mushrooms and Allies,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/267294824_Fungi_Agaricales.jpg
1ae00376-0ba4-46b5-9e3b-4be2432998fc,2025/03/12 10:42 AM,2025-03-28 14:13:35 UTC,needs_id,https://www.inaturalist.org/observations/267304367,https://inaturalist-open-data.s3.amazonaws.com/photos/480356239/medium.jpg,,,,1.0,0.0,"Mary Cairncross Scenic Reserve, Maleny QLD 4552, Australia",,Common Gilled Mushrooms and Allies,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/267304367_Fungi_Agaricales.jpg
f0b3d304-2469-4771-b539-a1d38c2010fb,2025-03-28 12:26:52-04:00,2025-10-09 00:50:45 UTC,needs_id,https://www.inaturalist.org/observations/267385061,https://static.inaturalist.org/photos/480505219/medium.jpg,,,,1.0,0.0,"Lake Superior, Grant Township, MI, US",,common lichens,Lecanoromycetes,Common Lichens,Fungi,54743.0,,inat_images/267385061_Fungi_Lecanoromycetes.jpg
7663e603-9912-4cb6-9b6a-06e46df21051,2025-03-29 13:40:51-04:00,2025-03-30 21:02:23 UTC,needs_id,https://www.inaturalist.org/observations/267598268,https://static.inaturalist.org/photos/480913475/medium.jpg,,,,2.0,0.0,"Raven Rock Trail, Morgantown, WV, US",,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170.0,,inat_images/267598268_Fungi_Fungi.jpg
e93f95b1-a7a7-4cee-a79f-812bdca089cf,2025-03-29 13:49:02,2025-04-24 20:46:27 UTC,needs_id,https://www.inaturalist.org/observations/267608225,https://inaturalist-open-data.s3.amazonaws.com/photos/481823117/medium.jpg,,,In sandy wet creekside soil with *Salix lasiolepis* and. *Quercus agrifolia*,2.0,1.0,"Los Angeles County, US-CA, US",,Pezizales,Pezizales,,Fungi,48717.0,Pezizales,inat_images/267608225_Fungi_Pezizales.jpg
72ae8d09-1d5c-4ea3-bc9b-3a653f4daab4,2025-03-29 19:11:21,2025-03-30 03:22:10 UTC,needs_id,https://www.inaturalist.org/observations/267623099,https://inaturalist-open-data.s3.amazonaws.com/photos/480963785/medium.jpeg,,,,2.0,0.0,"Loma, CO 81524, USA",,common lichens,Lecanoromycetes,Common Lichens,Fungi,54743.0,,inat_images/267623099_Fungi_Lecanoromycetes.jpg
7dab54cf-90d7-436c-abbb-c63d804642fd,2025-03-29 22:34:42,2025-06-01 03:34:24 UTC,needs_id,https://www.inaturalist.org/observations/267660551,https://inaturalist-open-data.s3.amazonaws.com/photos/481039642/medium.jpeg,,,,2.0,0.0,"Carite, Guayama 00784, Puerto Rico",,Hongos de repisa,Polyporales,Shelf Fungi,Fungi,47380.0,Polyporales,inat_images/267660551_Fungi_Polyporales.jpg
761095ab-3411-4740-b724-d3efca3fbf4e,2025-03-29 23:16:46,2025-06-01 03:34:19 UTC,needs_id,https://www.inaturalist.org/observations/267660678,https://inaturalist-open-data.s3.amazonaws.com/photos/481039937/medium.jpeg,,,,2.0,0.0,"Carite, Guayama 00784, Puerto Rico",,Hongos con láminas,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/267660678_Fungi_Agaricales.jpg
41103ee9-10b0-4b8b-ba02-dac52c6d6cb9,2025/03/29 5:09 PM,2025-08-31 06:21:27 UTC,needs_id,https://www.inaturalist.org/observations/267669296,https://inaturalist-open-data.s3.amazonaws.com/photos/481054803/medium.jpg,,,,2.0,0.0,"Butte County, CA, USA",,Common Gilled Mushrooms and Allies,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/267669296_Fungi_Agaricales.jpg
c60c0aab-367d-4f3a-b0c6-d910d147e205,2023-12-05 14:29:31,2025-06-06 10:07:34 UTC,needs_id,https://www.inaturalist.org/observations/267696581,https://inaturalist-open-data.s3.amazonaws.com/photos/481107911/medium.jpeg,,,,2.0,0.0,"CVR4+M93, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126, Indonesia",,Agaricomycetes,Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/267696581_Fungi_Agaricomycetes.jpg
cc36815e-5a0c-43f1-9d10-abe0174602d7,2025-03-30 11:59:03-04:00,2025-06-23 19:29:47 UTC,needs_id,https://www.inaturalist.org/observations/267725537,https://inaturalist-open-data.s3.amazonaws.com/photos/481160010/medium.jpg,,,,2.0,1.0,"East Falmouth, MA, US",,shelf fungi,Polyporales,Shelf Fungi,Fungi,47380.0,Polyporales,inat_images/267725537_Fungi_Polyporales.jpg
fdfae717-a8d1-4720-a0f3-aba17ab109b6,2025-03-30 14:47:24-06:00,2026-01-29 23:09:56 UTC,needs_id,https://www.inaturalist.org/observations/267782183,https://inaturalist-open-data.s3.amazonaws.com/photos/481266753/medium.jpg,,,,2.0,1.0,"East Kootenay, BC, CA",,rust fungi,Pucciniales,rust fungi,Fungi,69968.0,Pucciniales,inat_images/267782183_Fungi_Pucciniales.jpg
f1bb1072-d632-4e3a-bcbb-c03ff7eb908c,2025-03-31 11:35:31,2025-11-16 01:26:56 UTC,needs_id,https://www.inaturalist.org/observations/267965829,https://inaturalist-open-data.s3.amazonaws.com/photos/481614694/medium.jpeg,,,"On seed of Hura crepitans. Appears to be conidia on underside of an agaric fungus? Conidia subglobose, irregular. Micro at https://www.inaturalist.org/observations/270898566",5.0,0.0,"Leguísamo, Mayagüez 00680, Puerto Rico",,sac fungi and lichens,Pezizomycotina,Sac Fungi and Lichens,Fungi,372740.0,,inat_images/267965829_Fungi_Pezizomycotina.jpg
3b370c78-9249-41c5-a36f-7215d9da1e46,2025/03/31 3:49 PM,2026-03-29 22:58:32 UTC,needs_id,https://www.inaturalist.org/observations/267991635,https://inaturalist-open-data.s3.amazonaws.com/photos/481664413/medium.jpg,,,"The fly was still very much alive. I found two other 'victims' as well that I will link   with this first one once I prepare the photos. I believe the fly to be of the subfamily Diamesinae.
",4.0,0.0,"Forty Mile Creek Park, Grimsby, ON, Canada ",,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170.0,,inat_images/267991635_Fungi_Fungi.jpg
c4db27bb-3598-4ee5-bc6a-50d15c769c2a,2025/04/01 10:37 AM,2025-04-01 01:44:35 UTC,needs_id,https://www.inaturalist.org/observations/267998730,https://inaturalist-open-data.s3.amazonaws.com/photos/481676035/medium.jpeg,,,,1.0,0.0,"Tiaro, Queensland, Australia",,Hypocreales,Hypocreales,,Fungi,48248.0,Hypocreales,inat_images/267998730_Fungi_Hypocreales.jpg
a089e54e-99c0-44cb-8fee-9eed33211b59,2025-04-01 14:48:28+11:00,2026-03-22 14:11:30 UTC,needs_id,https://www.inaturalist.org/observations/268013306,https://inaturalist-open-data.s3.amazonaws.com/photos/481709046/medium.jpg,,,,1.0,0.0,"New South Wales, AU",,shelf fungi,Polyporales,Shelf Fungi,Fungi,47380.0,Polyporales,inat_images/268013306_Fungi_Polyporales.jpg
eb609f55-cb1d-4e87-8872-e17f8c51b961,2025-04-01 15:05:25-04:00,2025-04-02 16:44:39 UTC,needs_id,https://www.inaturalist.org/observations/268209713,https://inaturalist-open-data.s3.amazonaws.com/photos/482081896/medium.jpg,,,Not sure on this one… on an unknown fallen tree sp. ,2.0,1.0,"Middlesex Fells Reservation, Medford, MA, US",,Xylariales,Xylariales,,Fungi,48805.0,Xylariales,inat_images/268209713_Fungi_Xylariales.jpg
bfd33b37-75d9-4950-bef9-e986a14706fb,2025/04/03 11:49 AM,2025-04-23 21:17:04 UTC,needs_id,https://www.inaturalist.org/observations/268328468,https://inaturalist-open-data.s3.amazonaws.com/photos/482303139/medium.jpeg,,,Host is Cymbopogon refractus,1.0,0.0,"Talegalla Weir QLD 4650, Australia",,Pezizomycotina,Pezizomycotina,Sac Fungi and Lichens,Fungi,372740.0,,inat_images/268328468_Fungi_Pezizomycotina.jpg
47120042-7d91-43a1-a9a2-9cb0ac9aaf27,2025-04-03 17:00:00-04:00,2025-12-22 04:29:53 UTC,needs_id,https://www.inaturalist.org/observations/268476105,https://inaturalist-open-data.s3.amazonaws.com/photos/482591822/medium.jpg,,,"An acorn. 

Photos 2-11 courtesy of @Knotwood",2.0,0.0,"Collier County, US-FL, US",,Xylariales,Xylariales,,Fungi,48805.0,Xylariales,inat_images/268476105_Fungi_Xylariales.jpg
458195dc-a754-4fe3-8298-1e52da769f8f,2025/04/04 3:59 PM,2025-05-21 20:29:39 UTC,needs_id,https://www.inaturalist.org/observations/268606890,https://inaturalist-open-data.s3.amazonaws.com/photos/482835231/medium.jpeg,,,,2.0,0.0,"Rufford, Ormskirk, UK",,rust fungi,Pucciniales,rust fungi,Fungi,69968.0,Pucciniales,inat_images/268606890_Fungi_Pucciniales.jpg
51f8720f-4353-4a4c-8aa7-20cea7c40b99,2025-04-05 12:34:39+11:00,2025-10-10 01:04:23 UTC,needs_id,https://www.inaturalist.org/observations/268651210,https://inaturalist-open-data.s3.amazonaws.com/photos/482928832/medium.jpg,,,,3.0,0.0,"Mornington Peninsula National Park, Main Ridge, VIC, AU",,"mushrooms, bracket fungi, puffballs, and allies",Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/268651210_Fungi_Agaricomycetes.jpg
2b7bd8ec-2f1d-4b32-bdb1-3d63e9daaae2,2025/04/03 2:40 PM,2025-08-20 10:01:56 UTC,needs_id,https://www.inaturalist.org/observations/268656938,https://inaturalist-open-data.s3.amazonaws.com/photos/482937061/medium.jpeg,,,"Almost a deep blueish tinge.  smoothish, not fuzzy. Maybe a bit on the old side. ",1.0,0.0,"Humboldt County, CA, USA",,"mushrooms, bracket fungi, puffballs, and allies",Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/268656938_Fungi_Agaricomycetes.jpg
19aaecce-1048-4f32-a06f-5bca8cb76342,2025-04-04 13:33:23-08:00,2025-04-07 15:15:11 UTC,needs_id,https://www.inaturalist.org/observations/268668633,https://inaturalist-open-data.s3.amazonaws.com/photos/482962742/medium.jpg,,,,1.0,0.0,"Uc Santa Cruz Coastal Science Campus, Santa Cruz, CA, US",,"mushrooms, bracket fungi, puffballs, and allies",Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/268668633_Fungi_Agaricomycetes.jpg
b5b1587c-e29b-4745-b4ea-ff1f8296acba,2025-03-30 11:47:15-07:00,2026-03-08 20:36:24 UTC,needs_id,https://www.inaturalist.org/observations/269041522,https://inaturalist-open-data.s3.amazonaws.com/photos/483679943/medium.jpg,,,,2.0,0.0,"Blenkinsop, Saanich, BC, CA",,Common Gilled Mushrooms and Allies,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/269041522_Fungi_Agaricales.jpg
caacc921-f5fc-4c3b-9a61-36c038c86348,2025-04-07 11:21:09,2025-11-04 13:31:14 UTC,needs_id,https://www.inaturalist.org/observations/269064528,https://static.inaturalist.org/photos/483727008/medium.jpeg,,,In Metz mineshaft,2.0,1.0,"Hillgrove NSW 2350, Australia",,Common Gilled Mushrooms and Allies,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/269064528_Fungi_Agaricales.jpg
28693d66-0668-46f9-bd5b-616aa3507a01,2025-04-07 15:25:53+10:00,2025-04-10 16:39:05 UTC,needs_id,https://www.inaturalist.org/observations/269093989,https://inaturalist-open-data.s3.amazonaws.com/photos/483787959/medium.jpg,,,,1.0,0.0,"Tarago River Forest Reserve, Gentle Annie, VIC, AU",,shelf fungi,Polyporales,Shelf Fungi,Fungi,47380.0,Polyporales,inat_images/269093989_Fungi_Polyporales.jpg
924ba14b-153d-4494-8bf0-7ef82e2be630,2025-04-08 14:18:57,2025-11-16 01:24:09 UTC,needs_id,https://www.inaturalist.org/observations/269373623,https://inaturalist-open-data.s3.amazonaws.com/photos/484329080/medium.jpeg,,,Shelf fungi growing from mossy sandy stream cut. Single. Neolentinus or Hohenbuehelia species possibilities.,3.0,0.0,"Kings Canyon/sequoia, Sequoia National Park, Sequoia and Kings Canyon National Parks, Tulare County, US-CA, US",,Common Gilled Mushrooms and Allies,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/269373623_Fungi_Agaricales.jpg
7598ab2b-fe54-4c34-9dc1-91483e5f9528,2025-04-09 16:02:45+10:00,2026-03-22 14:11:30 UTC,needs_id,https://www.inaturalist.org/observations/269409883,https://inaturalist-open-data.s3.amazonaws.com/photos/484403851/medium.jpg,,,,1.0,0.0,"New South Wales, AU",,shelf fungi,Polyporales,Shelf Fungi,Fungi,47380.0,Polyporales,inat_images/269409883_Fungi_Polyporales.jpg
bfd58992-bc39-44c8-8b9c-8d910b38fe3f,2025-04-09 10:23:46+02:00,2025-04-14 15:11:02 UTC,needs_id,https://www.inaturalist.org/observations/269486036,https://static.inaturalist.org/photos/484542564/medium.jpg,,,,1.0,0.0,"Basses vallées de la Vienne et de l'Indre, Bréhémont, Centre-Val de Loire, FR",,Entomophthorales,Entomophthorales,Insect Destroyers,Fungi,55115.0,Entomophthorales,inat_images/269486036_Fungi_Entomophthorales.jpg
d2978ac6-a41c-46c3-ab0f-d63e64143391,2025/04/06 11:13 aM,2025-10-20 23:47:17 UTC,needs_id,https://www.inaturalist.org/observations/269527953,https://inaturalist-open-data.s3.amazonaws.com/photos/523617018/medium.jpg,,,,1.0,0.0,"Sauk, Wisconsin, United States",,Fungi Including Lichens,Lecanoromycetes,Common Lichens,Fungi,54743.0,,inat_images/269527953_Fungi_Lecanoromycetes.jpg
f0c9b2d0-aa64-45a2-bbe5-2ec5011bc387,2025-04-09 11:50:49-05:00,2025-04-10 17:36:32 UTC,needs_id,https://www.inaturalist.org/observations/269611382,https://inaturalist-open-data.s3.amazonaws.com/photos/484784653/medium.jpg,,,,1.0,0.0,"Zamora, EC-ZC, EC",,Hongos,Fungi,Fungi Including Lichens,Fungi,47170.0,,inat_images/269611382_Fungi_Fungi.jpg
89b6bf9b-e4b3-4dfb-96fa-824da6f7508b,2025-04-10 16:48:09,2025-10-10 00:17:10 UTC,needs_id,https://www.inaturalist.org/observations/269715967,https://static.inaturalist.org/photos/484985081/medium.jpeg,,,,3.0,0.0,"Conyers, GA 30013, USA",,Pezizales,Pezizales,,Fungi,48717.0,Pezizales,inat_images/269715967_Fungi_Pezizales.jpg
bba7710d-3d41-4fb2-b06f-d94847df685d,2025-04-11 17:27:26,2025-04-20 22:10:41 UTC,needs_id,https://www.inaturalist.org/observations/269855333,https://static.inaturalist.org/photos/485248839/medium.jpeg,,,,1.0,0.0,"Building 800, Bayamón, 00956, Puerto Rico",,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170.0,,inat_images/269855333_Fungi_Fungi.jpg
83e34c8a-9dd4-480d-a6fd-b16e49fc5a8a,2025-04-03 15:48:59-03:00,2025-10-10 00:03:25 UTC,needs_id,https://www.inaturalist.org/observations/269988072,https://static.inaturalist.org/photos/485499926/medium.jpg,,,"We observed this mushroom along the trail in the Tamango sector of Patagonia National Park. The striking blue color is deeper on the larger mushroom, which seemed to be further along in development.",3.0,0.0,"Parque Nacional Patagonia, Cochrane, Aysén Region, CL",,"mushrooms, bracket fungi, puffballs, and allies",Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/269988072_Fungi_Agaricomycetes.jpg
973d7a1e-299a-4de7-8a5e-52acfd7b45cd,Sat Apr 12 2025 14:08:16 GMT -0500 (CDT),2025-10-10 00:01:41 UTC,needs_id,https://www.inaturalist.org/observations/270030956,https://static.inaturalist.org/photos/485577920/medium.jpeg,,,,3.0,0.0,Duluth,,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170.0,,inat_images/270030956_Fungi_Fungi.jpg
cd1671b1-ac61-463d-9010-1339fca943bd,2025-04-05 11:57:09+11:00,2025-05-07 07:11:01 UTC,needs_id,https://www.inaturalist.org/observations/270086595,https://inaturalist-open-data.s3.amazonaws.com/photos/485683318/medium.jpg,,,,1.0,0.0,"Taylors Creek Linear Park, Keilor, VIC, AU",,boletes and allies,Boletales,boletes and allies,Fungi,48427.0,Boletales,inat_images/270086595_Fungi_Boletales.jpg
c7d946f1-d960-4524-b432-ebdb07266818,2025-04-13 16:26:43,2025-04-15 23:32:18 UTC,needs_id,https://www.inaturalist.org/observations/270316931,https://inaturalist-open-data.s3.amazonaws.com/photos/486127162/medium.jpeg,,,,2.0,1.0,"Ashland, OR 97520, USA",,"mushrooms, bracket fungi, puffballs, and allies",Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/270316931_Fungi_Agaricomycetes.jpg
784a2a38-d53b-40db-a06e-10f39c048a84,2025-04-13 14:12:05-07:00,2026-04-16 16:05:47 UTC,needs_id,https://www.inaturalist.org/observations/270344343,https://static.inaturalist.org/photos/486181461/medium.jpg,,,"CA25-01301
fruiting in the redwoods near a river bank in a campsite. lots of wildlife and human activity in the area. super humid environment. fruiting in the duff and leaf litter alongside the trail. lots of sun lately. 
around 10 in the area. ",2.0,1.0,"Van Duzen County Park, Carlotta, CA, US",,Common Gilled Mushrooms and Allies,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/270344343_Fungi_Agaricales.jpg
3dee8c1c-8dbe-4a45-b22f-dec2af8819aa,2025/03/09 10:34 AM,2026-03-09 18:46:39 UTC,needs_id,https://www.inaturalist.org/observations/270370928,https://static.inaturalist.org/photos/486233550/medium.jpg,,,,1.0,0.0,"Verplanck, Manchester, CT 06040, USA ",,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170.0,,inat_images/270370928_Fungi_Fungi.jpg
8afc2c42-f285-4f3a-8c15-be7e108dcd06,2024/07/25 1:20 PM,2025-04-23 20:08:56 UTC,needs_id,https://www.inaturalist.org/observations/270437583,https://inaturalist-open-data.s3.amazonaws.com/photos/486353986/medium.jpeg,,,,1.0,0.0,"Santa Cruz, Ecuador",,Hongos,Fungi,Fungi Including Lichens,Fungi,47170.0,,inat_images/270437583_Fungi_Fungi.jpg
