id,uuid,observed_on,time_observed_at,user_id,quality_grade,url,image_url,sound_url,num_identification_agreements,num_identification_disagreements,place_guess,private_place_guess,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,filepath,genus,family,family_common
297797636,22590cf8-c714-4691-841d-90e3bea79d5a,2025-07-11,2025-07-12 00:53:00 UTC,3773,research,https://www.inaturalist.org/observations/297797636,,https://static.inaturalist.org/sounds/1568024.wav?1752462536,2,0,"Galloway, NJ, USA",,Fowler's Toad,Anaxyrus fowleri,Fowler's Toad,Amphibia,64977,Animalia,Chordata,Amphibia,Anura,297797636_Animalia_Amphibia_Anura.wav,Anaxyrus,Bufonidae,"True Toads (American Toad, Cane Toad)"
297798611,9b07153d-93c0-43e2-97aa-0c7f9862ecdf,2025-06-16,2025-06-17 02:37:00 UTC,1064292,research,https://www.inaturalist.org/observations/297798611,,https://static.inaturalist.org/sounds/1568020.m4a?1752462451,2,0,"Tennessee, US",,Fowler's Toad,Anaxyrus fowleri,Fowler's Toad,Amphibia,64977,Animalia,Chordata,Amphibia,Anura,297798611_Animalia_Amphibia_Anura.m4a,Anaxyrus,Bufonidae,"True Toads (American Toad, Cane Toad)"
297798613,1a4c3c6a-52b5-4a74-880d-7480a5bc930c,2025-06-16,2025-06-17 02:44:00 UTC,1064292,research,https://www.inaturalist.org/observations/297798613,,https://static.inaturalist.org/sounds/1568022.m4a?1752462459,1,0,"Tennessee, US",,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982,Animalia,Chordata,Amphibia,Anura,297798613_Animalia_Amphibia_Anura.m4a,Lithobates,Ranidae,"True Frogs (Bullfrogs, Leopard Frogs)"
297798614,db1d8416-f54b-4090-9dd0-e197379d94d5,2025-06-16,2025-06-17 02:44:00 UTC,1064292,research,https://www.inaturalist.org/observations/297798614,,https://static.inaturalist.org/sounds/1568022.m4a?1752462459,1,0,"Tennessee, US",,Fowler's Toad,Anaxyrus fowleri,Fowler's Toad,Amphibia,64977,Animalia,Chordata,Amphibia,Anura,297798614_Animalia_Amphibia_Anura.m4a,Anaxyrus,Bufonidae,"True Toads (American Toad, Cane Toad)"
297798616,094d595f-4168-461f-8be5-b69b87a6fe11,2025-06-16,2025-06-17 02:48:00 UTC,1064292,research,https://www.inaturalist.org/observations/297798616,,https://static.inaturalist.org/sounds/1568027.m4a?1752462792,1,0,"Tennessee, US",,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,Animalia,Chordata,Amphibia,Anura,297798616_Animalia_Amphibia_Anura.m4a,Lithobates,Ranidae,"True Frogs (Bullfrogs, Leopard Frogs)"
297798619,73782e06-361d-46e4-9a8c-6ad38657668a,2025-06-16,2025-06-17 02:53:00 UTC,1064292,research,https://www.inaturalist.org/observations/297798619,,https://static.inaturalist.org/sounds/1568029.m4a?1752462798,1,0,"Tennessee, US",,Eastern Narrow-mouthed Toad,Gastrophryne carolinensis,Eastern Narrow-mouthed Toad,Amphibia,25078,Animalia,Chordata,Amphibia,Anura,297798619_Animalia_Amphibia_Anura.m4a,Gastrophryne,Microhylidae,Narrow-mouthed Frogs
297798623,39d38a9a-86e4-4ae8-9700-bfc1b953d85a,2025-06-16,2025-06-17 02:59:00 UTC,1064292,research,https://www.inaturalist.org/observations/297798623,,https://static.inaturalist.org/sounds/1568031.m4a?1752462803,1,0,"Tennessee, US",,Eastern Narrow-mouthed Toad,Gastrophryne carolinensis,Eastern Narrow-mouthed Toad,Amphibia,25078,Animalia,Chordata,Amphibia,Anura,297798623_Animalia_Amphibia_Anura.m4a,Gastrophryne,Microhylidae,Narrow-mouthed Frogs
297798624,d4791fd9-ee47-4be7-864b-d1ae7affa12c,2025-06-16,2025-06-17 02:59:00 UTC,1064292,research,https://www.inaturalist.org/observations/297798624,,https://static.inaturalist.org/sounds/1568031.m4a?1752462803,1,0,"Tennessee, US",,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,Animalia,Chordata,Amphibia,Anura,297798624_Animalia_Amphibia_Anura.m4a,Lithobates,Ranidae,"True Frogs (Bullfrogs, Leopard Frogs)"
297798625,e434b785-e262-47a6-a211-8ea004ff5830,2025-06-16,2025-06-17 02:59:00 UTC,1064292,research,https://www.inaturalist.org/observations/297798625,,https://static.inaturalist.org/sounds/1568031.m4a?1752462803,1,0,"Tennessee, US",,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982,Animalia,Chordata,Amphibia,Anura,297798625_Animalia_Amphibia_Anura.m4a,Lithobates,Ranidae,"True Frogs (Bullfrogs, Leopard Frogs)"
297819229,d6970fd4-1b57-49cc-884d-609434f5803a,2025-07-14,2025-07-14 05:50:11 UTC,6664185,research,https://www.inaturalist.org/observations/297819229,,https://static.inaturalist.org/sounds/1568103.m4a?1752472280,2,0,"Cambria County, US-PA, US",,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982,Animalia,Chordata,Amphibia,Anura,297819229_Animalia_Amphibia_Anura.m4a,Lithobates,Ranidae,"True Frogs (Bullfrogs, Leopard Frogs)"
297819381,8ab3114d-5556-4d74-a01b-490db4fc29f7,2025-07-14,2025-07-14 05:52:25 UTC,6664185,research,https://www.inaturalist.org/observations/297819381,,https://static.inaturalist.org/sounds/1568105.m4a?1752472375,2,0,"Cambria County, US-PA, US",,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982,Animalia,Chordata,Amphibia,Anura,297819381_Animalia_Amphibia_Anura.m4a,Lithobates,Ranidae,"True Frogs (Bullfrogs, Leopard Frogs)"
297837352,87af0ebf-e27e-437f-addc-c5eee85e872d,2025-07-14,2025-07-14 08:35:12 UTC,245338,research,https://www.inaturalist.org/observations/297837352,,https://static.inaturalist.org/sounds/1568200.m4a?1752482125,2,0,"Mosquito Creek Lake, Cortland, OH, US",,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,Animalia,Chordata,Amphibia,Anura,297837352_Animalia_Amphibia_Anura.m4a,Lithobates,Ranidae,"True Frogs (Bullfrogs, Leopard Frogs)"
297853442,eb49536b-d054-4751-90a6-b87c5fcecd94,2025-07-14,2025-07-14 10:37:01 UTC,59934,research,https://www.inaturalist.org/observations/297853442,,https://static.inaturalist.org/sounds/1568249.m4a?1752489448,1,0,"Peninsula Dr, Grapevine, TX, US",,Rio Grande Chirping Frog,Eleutherodactylus campi,Rio Grande Chirping Frog,Amphibia,1146656,Animalia,Chordata,Amphibia,Anura,297853442_Animalia_Amphibia_Anura.m4a,Eleutherodactylus,Eleutherodactylidae,Rain Frogs & Coquís
297932940,3d5c9d15-5ee0-433e-9ac1-dd17ede8f34a,2025-07-14,2025-07-14 16:54:39 UTC,6869289,research,https://www.inaturalist.org/observations/297932940,,https://static.inaturalist.org/sounds/1568518.m4a?1752512099,2,0,"SW 184th St, Miami, FL, US",,Greenhouse Frog,Eleutherodactylus planirostris,Greenhouse Frog,Amphibia,22631,Animalia,Chordata,Amphibia,Anura,297932940_Animalia_Amphibia_Anura.m4a,Eleutherodactylus,Eleutherodactylidae,Rain Frogs & Coquís
298007590,d7e176ba-c47e-45a9-9cbf-c195836f4f31,2025-07-08,2025-07-09 00:00:00 UTC,5337370,research,https://www.inaturalist.org/observations/298007590,https://inaturalist-open-data.s3.amazonaws.com/photos/536720944/medium.jpg,https://static.inaturalist.org/sounds/1568803.m4a?1752531452,2,0,"North Virginia Beach, Virginia Beach, VA, USA",,Southern Cricket Frog,Acris gryllus,Southern Cricket Frog,Amphibia,24233,Animalia,Chordata,Amphibia,Anura,298007590_Animalia_Amphibia_Anura.m4a,Acris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
298007703,1fd89c13-9e43-47ef-ae57-3ecb7f7bbaf7,2025-07-10,2025-07-10 21:35:00 UTC,5337370,research,https://www.inaturalist.org/observations/298007703,https://inaturalist-open-data.s3.amazonaws.com/photos/536727575/medium.jpg,https://static.inaturalist.org/sounds/1568827.m4a?1752532327,1,0,"Virginia, US",,Eastern Narrow-mouthed Toad,Gastrophryne carolinensis,Eastern Narrow-mouthed Toad,Amphibia,25078,Animalia,Chordata,Amphibia,Anura,298007703_Animalia_Amphibia_Anura.m4a,Gastrophryne,Microhylidae,Narrow-mouthed Frogs
298011732,81f77f4d-3e25-4ef7-8e0c-bbd06f8154dc,2025-07-08,2025-07-09 01:15:00 UTC,5337370,research,https://www.inaturalist.org/observations/298011732,,https://static.inaturalist.org/sounds/1568809.m4a?1752531611,1,0,"North Virginia Beach, Virginia Beach, VA, USA",,Southern Cricket Frog,Acris gryllus,Southern Cricket Frog,Amphibia,24233,Animalia,Chordata,Amphibia,Anura,298011732_Animalia_Amphibia_Anura.m4a,Acris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
298011916,ea20d608-f093-4040-a0f0-6fbd2a7dd1ad,2025-07-08,2025-07-09 01:15:00 UTC,5337370,research,https://www.inaturalist.org/observations/298011916,,https://static.inaturalist.org/sounds/1568812.m4a?1752531677,2,0,"North Virginia Beach, Virginia Beach, VA, USA",,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982,Animalia,Chordata,Amphibia,Anura,298011916_Animalia_Amphibia_Anura.m4a,Lithobates,Ranidae,"True Frogs (Bullfrogs, Leopard Frogs)"
298012206,eb3ed562-a9bf-40a5-bb39-d064b23e3253,2025-07-08,2025-07-09 00:59:00 UTC,5337370,research,https://www.inaturalist.org/observations/298012206,,https://static.inaturalist.org/sounds/1568814.m4a?1752531759,1,0,"North Virginia Beach, Virginia Beach, VA, USA",,Southern Cricket Frog,Acris gryllus,Southern Cricket Frog,Amphibia,24233,Animalia,Chordata,Amphibia,Anura,298012206_Animalia_Amphibia_Anura.m4a,Acris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
298028097,d89e24d9-cadc-402f-aef5-bc6cdf3fec1e,2025-07-14,2025-07-14 23:37:39 UTC,4732552,research,https://www.inaturalist.org/observations/298028097,,https://static.inaturalist.org/sounds/1568873.m4a?1752536384,2,0,"Femrite Dr, Monona, WI, US",,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,Animalia,Chordata,Amphibia,Anura,298028097_Animalia_Amphibia_Anura.m4a,Lithobates,Ranidae,"True Frogs (Bullfrogs, Leopard Frogs)"
298029039,65804fce-14ae-4647-b7b3-c7d5289a5aa7,2025-07-14,2025-07-14 23:43:24 UTC,4732552,research,https://www.inaturalist.org/observations/298029039,,https://static.inaturalist.org/sounds/1568876.m4a?1752536682,2,0,"Femrite Dr, Monona, WI, US",,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,Animalia,Chordata,Amphibia,Anura,298029039_Animalia_Amphibia_Anura.m4a,Lithobates,Ranidae,"True Frogs (Bullfrogs, Leopard Frogs)"
298042165,59de04fc-d079-4756-93b2-593d29ec2f3e,2025-07-06,2025-07-07 00:56:00 UTC,5552477,research,https://www.inaturalist.org/observations/298042165,,https://static.inaturalist.org/sounds/1568933.mp3?1752540968,2,0,"Aberdeen, NC, USA",,Eastern Narrow-mouthed Toad,Gastrophryne carolinensis,Eastern Narrow-mouthed Toad,Amphibia,25078,Animalia,Chordata,Amphibia,Anura,298042165_Animalia_Amphibia_Anura.mp3,Gastrophryne,Microhylidae,Narrow-mouthed Frogs
298047369,398c6739-0386-4a5b-9c88-e5da3340871c,2025-07-14,2025-07-15 01:22:07 UTC,4374701,research,https://www.inaturalist.org/observations/298047369,,https://static.inaturalist.org/sounds/1568950.m4a?1752542592,5,0,"Green Mountain National Forest, West Dover, VT, US",,American Toad,Anaxyrus americanus,American Toad,Amphibia,64968,Animalia,Chordata,Amphibia,Anura,298047369_Animalia_Amphibia_Anura.m4a,Anaxyrus,Bufonidae,"True Toads (American Toad, Cane Toad)"
298050497,d072bf7f-663f-452a-bbbf-752efa43629c,2025-03-06,2025-03-07 02:38:00 UTC,5552477,research,https://www.inaturalist.org/observations/298050497,,https://static.inaturalist.org/sounds/1568968.mp3?1752543533,2,0,"Moore County, NC, USA",,Spring Peeper,Pseudacris crucifer,Spring Peeper,Amphibia,24268,Animalia,Chordata,Amphibia,Anura,298050497_Animalia_Amphibia_Anura.mp3,Pseudacris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
298053977,325e6815-a44c-4e99-9ada-735b3aa4ccd1,2025-03-13,2025-03-14 01:59:00 UTC,5552477,research,https://www.inaturalist.org/observations/298053977,,https://static.inaturalist.org/sounds/1568978.mp3?1752544761,2,0,"Moore County, NC, USA",,Spring Peeper,Pseudacris crucifer,Spring Peeper,Amphibia,24268,Animalia,Chordata,Amphibia,Anura,298053977_Animalia_Amphibia_Anura.mp3,Pseudacris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
298057212,b6e83601-3d8a-4945-bd0c-56bf8ac4e25c,2025-07-14,2025-07-14 19:33:56 UTC,572980,research,https://www.inaturalist.org/observations/298057212,https://inaturalist-open-data.s3.amazonaws.com/photos/536844454/medium.jpg,https://static.inaturalist.org/sounds/1568999.m4a?1752545912,2,0,"Veterans Memorial Park, Penfield, NY, US",,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982,Animalia,Chordata,Amphibia,Anura,298057212_Animalia_Amphibia_Anura.m4a,Lithobates,Ranidae,"True Frogs (Bullfrogs, Leopard Frogs)"
298059082,107b9e15-cfda-4520-8a8f-7ad0ef82d665,2025-07-12,2025-07-12 15:04:00 UTC,3906701,research,https://www.inaturalist.org/observations/298059082,,https://static.inaturalist.org/sounds/1569005.wav?1752546142,1,0,"Cedar Ridge Rd, Center Point, IA, US",,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982,Animalia,Chordata,Amphibia,Anura,298059082_Animalia_Amphibia_Anura.wav,Lithobates,Ranidae,"True Frogs (Bullfrogs, Leopard Frogs)"
298076254,f43f75d8-e174-439e-8ce7-3325d027f0fd,2025-07-12,,435598,research,https://www.inaturalist.org/observations/298076254,,https://static.inaturalist.org/sounds/1569087.m4a?1752553190,1,0,"Smithville, TX 78957, USA",,Blanchard's Cricket Frog,Acris blanchardi,Blanchard's Cricket Frog,Amphibia,70421,Animalia,Chordata,Amphibia,Anura,298076254_Animalia_Amphibia_Anura.m4a,Acris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
298092843,9b2f0762-6e83-430f-a8bd-fe61117671f0,2025-07-15,2025-07-15 06:27:00 UTC,9393621,research,https://www.inaturalist.org/observations/298092843,,https://static.inaturalist.org/sounds/1569178.m4a?1752560827,3,0,"Oakwood, Waco, TX 76706, USA",,Gulf Coast Toad,Incilius nebulifer,Gulf Coast Toad,Amphibia,65849,Animalia,Chordata,Amphibia,Anura,298092843_Animalia_Amphibia_Anura.m4a,Incilius,Bufonidae,"True Toads (American Toad, Cane Toad)"
298117190,2aab8a1a-636d-4832-8c1d-19cfad30f2e1,2025-07-15,2025-07-15 10:02:12 UTC,59934,research,https://www.inaturalist.org/observations/298117190,,https://static.inaturalist.org/sounds/1569280.m4a?1752573746,1,0,"Peninsula Dr, Grapevine, TX, US",,Rio Grande Chirping Frog,Eleutherodactylus campi,Rio Grande Chirping Frog,Amphibia,1146656,Animalia,Chordata,Amphibia,Anura,298117190_Animalia_Amphibia_Anura.m4a,Eleutherodactylus,Eleutherodactylidae,Rain Frogs & Coquís
298173090,0369d68a-0141-429c-a4b9-4e7f9a15bb4b,2025-07-12,2025-07-13 02:19:14 UTC,458167,research,https://www.inaturalist.org/observations/298173090,,https://static.inaturalist.org/sounds/1569551.m4a?1752592018,3,0,"Virginia, US",,Barking Tree Frog,Dryophytes gratiosus,Barking Tree Frog,Amphibia,1668962,Animalia,Chordata,Amphibia,Anura,298173090_Animalia_Amphibia_Anura.m4a,Dryophytes,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
298211633,61c3503e-c263-4cfc-95ab-1e7b1913a3ca,2025-07-15,2025-07-15 17:37:37 UTC,6179918,research,https://www.inaturalist.org/observations/298211633,,https://static.inaturalist.org/sounds/1569682.m4a?1752601105,1,0,"Prosperity Farms Rd, Palm Beach Gardens, FL, US",,Cuban Tree Frog,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Animalia,Chordata,Amphibia,Anura,298211633_Animalia_Amphibia_Anura.m4a,Osteopilus,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
298222124,d2d2817d-9d35-4726-84cc-42de691e3979,2025-07-15,2025-07-15 14:06:40 UTC,3063048,research,https://www.inaturalist.org/observations/298222124,https://inaturalist-open-data.s3.amazonaws.com/photos/537151530/medium.jpg,https://static.inaturalist.org/sounds/1569714.m4a?1752603560,3,0,"Sussex County, US-VA, US",,Eastern Narrow-mouthed Toad,Gastrophryne carolinensis,Eastern Narrow-mouthed Toad,Amphibia,25078,Animalia,Chordata,Amphibia,Anura,298222124_Animalia_Amphibia_Anura.m4a,Gastrophryne,Microhylidae,Narrow-mouthed Frogs
298224890,6cc3a932-410b-47ae-a785-9d1ea6811581,2025-07-09,2025-07-09 20:51:00 UTC,3960107,research,https://www.inaturalist.org/observations/298224890,,https://static.inaturalist.org/sounds/1569693.m4a?1752601908,3,0,"Harney County, OR, USA",,Pacific chorus frog,Pseudacris regilla,Pacific chorus frog,Amphibia,24259,Animalia,Chordata,Amphibia,Anura,298224890_Animalia_Amphibia_Anura.m4a,Pseudacris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
298260710,d505307c-53d0-4960-94aa-be3bbccbc9ff,2025-07-12,,435598,research,https://www.inaturalist.org/observations/298260710,,https://static.inaturalist.org/sounds/1569834.m4a?1752613409,1,0,"Manor, TX, USA",,Rio Grande Chirping Frog,Eleutherodactylus campi,Rio Grande Chirping Frog,Amphibia,1146656,Animalia,Chordata,Amphibia,Anura,298260710_Animalia_Amphibia_Anura.m4a,Eleutherodactylus,Eleutherodactylidae,Rain Frogs & Coquís
298271263,c1082ff6-5efb-4602-ad48-fc33ca48db64,2025-07-12,,435598,research,https://www.inaturalist.org/observations/298271263,,https://static.inaturalist.org/sounds/1569864.m4a?1752616472,2,0,"Smithville, TX 78957, USA",,Gray Tree Frog,Dryophytes versicolor,Gray Treefrog,Amphibia,1668923,Animalia,Chordata,Amphibia,Anura,298271263_Animalia_Amphibia_Anura.m4a,Dryophytes,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
298299973,5fb07ba1-3cfb-43b4-89ee-7fa983a30a3d,2025-07-15,2025-07-16 00:26:53 UTC,748896,research,https://www.inaturalist.org/observations/298299973,,https://static.inaturalist.org/sounds/1570022.m4a?1752625639,1,0,"Patuxent River State Park, Dayton, MD, US",,Gray Tree Frog,Dryophytes versicolor,Gray Treefrog,Amphibia,1668923,Animalia,Chordata,Amphibia,Anura,298299973_Animalia_Amphibia_Anura.m4a,Dryophytes,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
298308559,e2ff3a1b-1b86-4952-b496-9541a7c5c160,2025-07-15,2025-07-16 01:15:00 UTC,2187225,research,https://www.inaturalist.org/observations/298308559,,https://static.inaturalist.org/sounds/1570060.m4a?1752628513,1,0,"Shelburne Bay, Shelburne, VT, US",,Gray Tree Frog,Dryophytes versicolor,Gray Treefrog,Amphibia,1668923,Animalia,Chordata,Amphibia,Anura,298308559_Animalia_Amphibia_Anura.m4a,Dryophytes,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
298312714,7582854b-cb5f-4b94-9ff4-54bf164cdc00,2025-07-15,2025-07-16 01:38:29 UTC,9432,research,https://www.inaturalist.org/observations/298312714,,https://static.inaturalist.org/sounds/1570083.m4a?1752629927,2,0,"SW 74th Loop, Ocala, FL, US",,Southern Toad,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Animalia,Chordata,Amphibia,Anura,298312714_Animalia_Amphibia_Anura.m4a,Anaxyrus,Bufonidae,"True Toads (American Toad, Cane Toad)"
298312924,880cc3ed-e571-4c76-96e7-c92d0e8d9fcd,2025-07-15,2025-07-16 01:39:30 UTC,9432,research,https://www.inaturalist.org/observations/298312924,,https://static.inaturalist.org/sounds/1570084.m4a?1752629986,2,0,"SW 74th Loop, Ocala, FL, US",,Southern Toad,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Animalia,Chordata,Amphibia,Anura,298312924_Animalia_Amphibia_Anura.m4a,Anaxyrus,Bufonidae,"True Toads (American Toad, Cane Toad)"
298315014,3f747a87-3f9a-4691-85f7-2431e04bd3f9,2025-07-15,2025-07-16 01:48:21 UTC,9432,research,https://www.inaturalist.org/observations/298315014,,https://static.inaturalist.org/sounds/1570090.m4a?1752630696,2,0,"SW 78th Terr, Ocala, FL, US",,Southern Leopard Frog,Lithobates sphenocephalus,Southern Leopard Frog,Amphibia,60341,Animalia,Chordata,Amphibia,Anura,298315014_Animalia_Amphibia_Anura.m4a,Lithobates,Ranidae,"True Frogs (Bullfrogs, Leopard Frogs)"
298318185,6df218d8-86ac-474b-943e-8a73694787f7,2025-07-15,2025-07-16 02:02:24 UTC,9432,research,https://www.inaturalist.org/observations/298318185,,https://static.inaturalist.org/sounds/1570107.m4a?1752631783,2,0,"SW 78th Terr, Ocala, FL, US",,Southern Toad,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Animalia,Chordata,Amphibia,Anura,298318185_Animalia_Amphibia_Anura.m4a,Anaxyrus,Bufonidae,"True Toads (American Toad, Cane Toad)"
298318202,a1628d59-be76-4465-9a04-f900d7cc5154,2025-07-15,2025-07-16 02:03:50 UTC,9432,research,https://www.inaturalist.org/observations/298318202,,https://static.inaturalist.org/sounds/1570108.m4a?1752631789,1,0,"SW 78th Terr, Ocala, FL, US",,Eastern Narrow-mouthed Toad,Gastrophryne carolinensis,Eastern Narrow-mouthed Toad,Amphibia,25078,Animalia,Chordata,Amphibia,Anura,298318202_Animalia_Amphibia_Anura.m4a,Gastrophryne,Microhylidae,Narrow-mouthed Frogs
298375877,a97dc2c6-8253-4c89-a3fa-eefbe52c7459,2025-07-16,2025-07-16 09:34:15 UTC,59934,research,https://www.inaturalist.org/observations/298375877,,https://static.inaturalist.org/sounds/1570429.m4a?1752658467,1,0,"Peninsula Dr, Grapevine, TX, US",,Rio Grande Chirping Frog,Eleutherodactylus campi,Rio Grande Chirping Frog,Amphibia,1146656,Animalia,Chordata,Amphibia,Anura,298375877_Animalia_Amphibia_Anura.m4a,Eleutherodactylus,Eleutherodactylidae,Rain Frogs & Coquís
298410942,a97bd80f-b8b3-4bf0-aa2e-11b100843f25,2025-07-16,2025-07-16 11:15:00 UTC,7766529,research,https://www.inaturalist.org/observations/298410942,,https://static.inaturalist.org/sounds/1570703.wav?1752672291,2,0,"Oviedo, FL, USA",,Cuban Tree Frog,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382,Animalia,Chordata,Amphibia,Anura,298410942_Animalia_Amphibia_Anura.wav,Osteopilus,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
298417456,c6252f2f-9e1a-4160-b7e1-d205845db113,2025-07-15,2025-07-16 02:55:00 UTC,4712409,research,https://www.inaturalist.org/observations/298417456,,https://static.inaturalist.org/sounds/1570730.m4a?1752674289,2,0,"St Simons Island, GA 31522, USA",,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,Animalia,Chordata,Amphibia,Anura,298417456_Animalia_Amphibia_Anura.m4a,Lithobates,Ranidae,"True Frogs (Bullfrogs, Leopard Frogs)"
298439187,5fa818bf-95a6-4c12-89be-a9e7f31f8040,2025-06-17,2025-06-18 01:10:00 UTC,4733620,research,https://www.inaturalist.org/observations/298439187,,https://static.inaturalist.org/sounds/1570800.mp3?1752679895,2,0,"St. George, UT 84770, USA",,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,Animalia,Chordata,Amphibia,Anura,298439187_Animalia_Amphibia_Anura.mp3,Lithobates,Ranidae,"True Frogs (Bullfrogs, Leopard Frogs)"
298455028,feac48fb-0f22-44c4-96d9-0e9fdc29827b,2025-07-16,2025-07-16 16:32:14 UTC,16460,research,https://www.inaturalist.org/observations/298455028,,https://static.inaturalist.org/sounds/1570885.m4a?1752683871,2,0,"Leilani Estates, HI 96778, USA",,Common Coqui,Eleutherodactylus coqui,Common Coqui,Amphibia,22454,Animalia,Chordata,Amphibia,Anura,298455028_Animalia_Amphibia_Anura.m4a,Eleutherodactylus,Eleutherodactylidae,Rain Frogs & Coquís
298508512,61f53645-cdd5-4773-8c41-968845ef44a3,2025-07-16,2025-07-16 20:16:34 UTC,4709359,research,https://www.inaturalist.org/observations/298508512,,https://static.inaturalist.org/sounds/1571096.m4a?1752697027,2,0,"Elmer St, Raritan, NJ, US",,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982,Animalia,Chordata,Amphibia,Anura,298508512_Animalia_Amphibia_Anura.m4a,Lithobates,Ranidae,"True Frogs (Bullfrogs, Leopard Frogs)"
298538848,758a8402-6503-43c3-912b-c753b93d9484,2025-07-12,2025-07-13 01:10:08 UTC,8410568,research,https://www.inaturalist.org/observations/298538848,,https://static.inaturalist.org/sounds/1571175.m4a?1752705967,3,0,"Layton, NJ, US",,Fowler's Toad,Anaxyrus fowleri,Fowler's Toad,Amphibia,64977,Animalia,Chordata,Amphibia,Anura,298538848_Animalia_Amphibia_Anura.m4a,Anaxyrus,Bufonidae,"True Toads (American Toad, Cane Toad)"
298552715,e009ae37-93e4-49c4-8b76-292a0477406d,2025-07-16,2025-07-16 23:58:35 UTC,6990273,research,https://www.inaturalist.org/observations/298552715,,https://static.inaturalist.org/sounds/1571234.m4a?1752710361,2,0,"S Locust St, Peninsula, OH, US",,Gray Tree Frog,Dryophytes versicolor,Gray Treefrog,Amphibia,1668923,Animalia,Chordata,Amphibia,Anura,298552715_Animalia_Amphibia_Anura.m4a,Dryophytes,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
298560534,0dcc3c03-2ee6-4a5f-9241-56e752d74c66,2025-05-31,2025-05-31 10:46:29 UTC,17564,research,https://www.inaturalist.org/observations/298560534,,https://static.inaturalist.org/sounds/1571281.m4a?1752712906,2,0,"Stormy Ridge Rd, Austin, TX, US",,Rio Grande Chirping Frog,Eleutherodactylus campi,Rio Grande Chirping Frog,Amphibia,1146656,Animalia,Chordata,Amphibia,Anura,298560534_Animalia_Amphibia_Anura.m4a,Eleutherodactylus,Eleutherodactylidae,Rain Frogs & Coquís
298573374,0f6177d0-6bb6-4db8-882b-da7a8e8b6307,2025-06-07,2025-06-07 22:00:00 UTC,1713701,research,https://www.inaturalist.org/observations/298573374,,https://static.inaturalist.org/sounds/1571363.wav?1752716818,1,0,"Ozaukee County, WI, USA",,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982,Animalia,Chordata,Amphibia,Anura,298573374_Animalia_Amphibia_Anura.wav,Lithobates,Ranidae,"True Frogs (Bullfrogs, Leopard Frogs)"
298578111,7de2a286-c89b-4028-a357-9256efaf838f,2025-07-16,2025-07-17 02:27:12 UTC,2183498,research,https://www.inaturalist.org/observations/298578111,,https://static.inaturalist.org/sounds/1571410.m4a?1752719290,2,0,"College Park Trail, Orlando, FL, US",,Southern Toad,Anaxyrus terrestris,Southern Toad,Amphibia,64988,Animalia,Chordata,Amphibia,Anura,298578111_Animalia_Amphibia_Anura.m4a,Anaxyrus,Bufonidae,"True Toads (American Toad, Cane Toad)"
